Item,Market,Order ID
"Mexican Spiced Hot Chocolate Kit, 5-6 servings",SF,1
"Mexican Orange Soda, 12 oz",SF,1
"Linguine, 16 oz",LA,1
"Los Angeles Candle, 7.2 oz",LA,1
"London Broil Roast Beef, 8 oz",LA,1
"Loma Alta Cheese, 7 oz",SF,1
"Rooibos Tea, 4 oz",EB,1
"Rooibos Tea, 4 oz",SF,1
"Rose Bath Bomb, 3 each",EB,1
"Lip to Lid Balmies- Of the Earth, 3 pack",LA,1
"Lip Butter- Lavender Earl Grey, 1 each",LA,1
"Rose Water, 20 oz",SF,1
"Rosemary Crackers, 35 crackers",SF,1
"Roasted Unsalted Cashew Butter, 12 oz",SF,1
"Limeade, 32 oz",SF,1
"Rosemary Garlic Crackers, 5 oz",SF,1
"Limeade, 32 oz",LA,1
"Lime Soda, 12.5 oz",LA,1
"Lime Juice, 16 oz",SF,1
"Lime Juice, 16 oz",LA,1
"Lime Juice, 16 oz",EB,1
"Lime Dishwasher Powder, 1 lb",SF,1
"Lightly Sea Salted Mixed Nut Butter, 12 oz",LA,1
"Louisiana Hot Links, 4 count",LA,1
"M&M's, 13 oz",EB,1
"Mexican Orange Soda, 12 oz",LA,1
"Maple Pecan Butter, 12 oz",EB,1
"Mexican Orange Soda, 12 oz",EB,1
"Medium Classic Cutting and Serving Board, 1 each",LA,1
"Mean Beans Spicy Pickled Green Beans, 15 oz",SF,1
"Roasted Butternut Squash Gourmet Ravioli, 10 oz (LA)",LA,1
"Mate Latte Full-Leaf Herbal Tea, 4 oz",EB,1
"Marsala Cooking Wine, 16 oz",SF,1
"Marsala Cooking Wine, 16 oz",EB,1
"Roasted Garlic Sauce, 24 oz",LA,1
"Marcona Almonds, 4.5 oz",LA,1
"Roasted Red Chili Paste, 4 oz",SF,1
"Magnesi-Om- Berry Unstressing Drink, 4 oz",EB,1
"Roasted Tamari Almonds, 8 oz",EB,1
"Mango Pineapple Pepper Sauce, 8.5 oz",LA,1
"Roasted Tomato Chipotle Salsa, 15.75 oz",EB,1
"Roasted Tomato Chipotle Salsa, 15.75 oz",LA,1
"Roasted Tomato Chipotle Salsa, 15.75 oz",SF,1
"Mango Pineapple Pepper Sauce, 8.5 oz",EB,1
"Roasted Tomato Habanero Salsa, 15.75 oz",LA,1
"Mango Chutney, 10.6 oz",SF,1
"Mandarin Soda, 12.5 oz",EB,1
"Nacho Inferno Potato Chips, 7 oz",SF,1
"Natural Biodegradable Silk Dental Floss and Stainless Steel Metal Container, 1 each + 3 Refills",SF,1
"Strong Cold Brew Coffee, 8.5 oz",SF,1
"Natural Sisal Soap Pouch, 1 each",EB,1
"Oyster Sauce, 9.1 oz",EB,1
"Original Spreadable Goat Cheese, 4 oz",SF,1
"Organic Whole Salted and Roasted Cashews, 9 oz",LA,1
"Premium Mixers Elderflower Tonic Water, 4 x 6.8 oz",EB,1
"Premium Mixers Elderflower Tonic Water, 4 x 6.8 oz",LA,1
"Organic Whole Oat Groats, 23 oz",EB,1
"Premium Mixers Mediterranean Tonic Water, 4 x 6.8 oz",LA,1
"Organic White Rice Flour, 16 oz",LA,1
"Premium Plantain Flour, 16 oz",LA,1
"Organic White Rice Flour, 16 oz",EB,1
"Organic Vegan Dark Chocolate Pudding, 3.5 oz",SF,1
"Premium Unsweetened Coconut Cream, 5.4 oz",SF,1
"Preserved Lemons, 12.5 oz",LA,1
"Preserved Lemons, 12.5 oz",SF,1
"Probiotic Plain Goat Milk Yogurt, 4.75 oz",SF,1
"Organic Sunscreen SPF 45, 4 oz",EB,1
"Organic Spelt Flour, 22 oz",SF,1
"Probiotic Vanilla Goat Milk Yogurt, 4.75 oz",SF,1
"Organic Spelt Flour, 22 oz",LA,1
"Organic Sour Cherry Jam, 13 oz",SF,1
"Organic Red Wine Vinegar, 12.7 oz",SF,1
"Parchment Baking Paper, 70 sq ft",LA,1
"Porcini Mushroom Agnolotti, 12 oz",LA,1
"Pomegranate Tahini, 12 oz",LA,1
"Phat Beets Aromatic Pickled Beets, 15 oz",LA,1
"Pink Label X Hot Applewood Smoked Habanero Pepper Sauce, 5 oz",SF,1
"Pickled Sushi Ginger, 6.7 oz",SF,1
"Plain + Simple Coconut Yogurt, 1 each",EB,1
"Pickled Mixed Vegetables- Crunchy, 12 oz",SF,1
"Plain + Simple Coconut Yogurt, 1 each",SF,1
"Pickled Mixed Vegetables- Crunchy, 12 oz",EB,1
"Pickled Garlic- Seer Torshi, 12 oz",SF,1
"Pickled Garden Vegetables with Eggplant- Haft-e-Bijar Torshi, 16 oz",SF,1
"Pickled Cucumbers with Dill- Spicy, 24 oz",EB,1
"Phat Beets Aromatic Pickled Beets, 15 oz",EB,1
"Pomegranate Sparkling Juice, 4 pack",LA,1
"Peppermint Whitening Antiplaque Toothpaste, 5.25 oz",LA,1
"Peppermint Malted Milk Chocolate Balls, 10 oz",SF,1
"Pepper Jack Bites, 6oz",SF,1
"Peanut Butter Chips, 13 oz",LA,1
"Pastrami, 8 oz",LA,1
"Passionfruit Lemongrass Kombucha, 16oz",EB,1
"Parsley, 0.4 oz",LA,1
"Parchment Baking Sheets, 24 count",SF,1
"Polenta, 22 oz",SF,1
"Provence You've Been Gone, Herbes De Provence, 4 oz",EB,1
"Organic Raw Cacao Goji Squares, 9 oz",EB,1
"Organic Pink Lady Apple Kombucha, 16 oz",LA,1
"Norwegian Ocean Trout Fillet (Sushi Grade), 16 oz",SF,1
"Orange Marmalade, 13 oz",EB,1
"Orange Fig Spread, 9 oz",EB,1
"Raspberry Preserves, 13 oz",EB,1
"Raspberry Preserves, 13 oz",SF,1
"Olive Oil & Balsamic Vinaigrette, 8 oz",EB,1
"Raw Tahini, 12 oz",EB,1
"Raw Trail Mix, 16 oz",LA,1
"Olive Herb Gluten Free Sourdough Bread Loaf, 1 each",SF,1
Octopus Albariño Rias Baixas 2020 Spain (21+),EB,1
"Non Pareils Capers in Sea Salt, 3.5 oz",LA,1
"Ras El Hanout, 2 oz",LA,1
"Night Ritual Pillow Spray, 2 oz",EB,1
"Navy Beans, 15 oz",LA,1
"Naturals Shitake Sesame Vinaigrette, 16 oz",SF,1
"Naturals Shitake Sesame Vinaigrette, 16 oz",EB,1
"Red Enchilada Sauce, 15 oz",LA,1
"Naturals Goddess Dressing, 8 oz",LA,1
"Natural Spring Water, 16.9 oz",LA,1
"Natural Sisal Soap Pouch, 1 each",SF,1
"Natural Sisal Soap Pouch, 1 each",LA,1
"Orange Plus All Purpose Cleaner, 16 oz",LA,1
"Raos Homestyle Bolognese Sauce, 24 oz",EB,1
"Organic Pink Lady Apple Kombucha, 16 oz",EB,1
"Organic Lentil Soup- Low Sodium, 14.5 oz",EB,1
"Organic No-Chicken Noodle Soup- Low Fat, 14.1 oz",SF,1
"Pumpkin Spice Cookie Mix, 14 oz",EB,1
"Pumpkin Spice Cookie Mix, 14 oz",LA,1
"Organic No-Chicken Noodle Soup- Low Fat, 14.1 oz",EB,1
"Organic Miso Ginger Vinaigrette, 8 oz",LA,1
"Pure Lemon Juice, 16 oz",EB,1
"Pure Matcha, 40g",EB,1
"Pure Matcha, 40g",LA,1
"Organic Lentil Soup- Low Sodium, 14.5 oz",LA,1
"Queso Fresco, 7 oz",SF,1
"Oregano, 0.5 oz",SF,1
"Organic Garbanzo Beans, 29 oz",LA,1
"Organic Double Cacao Cookie Bites, 14 oz",LA,1
"Organic Dairy Free Caesar Salad Dressing, 8 oz",SF,1
"Railroad Stripe Pot Holder, 1 each",LA,1
"Organic Coco Aminos, 10oz",LA,1
"Organic Cashew Milk Concentrate Nutbase, 15 oz",SF,1
"Rainbow Sprinkles, 3 oz",SF,1
"Organic Almond Milk Concentrate Nutbase, 15 oz",EB,1
"Oreo Cookies, 5 oz",SF,1
"Light Brown Sugar, 30 oz",SF,1
"Light Amber Honey, 17 oz",SF,1
"Lemon and Herb Peri Peri Sauce, 9 oz",LA,1
"Lemon Pepper, 2 oz",EB,1
"Genmaicha Tea Loose Leaf, 4 oz",LA,1
"Gedeb Whole Bean Coffee, 12 oz",SF,1
"Gedeb Whole Bean Coffee, 12 oz",LA,1
"Sparkling Mineral Water Twist of Lime- 12 oz, 12 pack",LA,1
"Gedeb Whole Bean Coffee, 12 oz",EB,1
"Garlic Powder, 1.5 oz",SF,1
"Sparkling Natural Mineral Water, 25.3 oz",EB,1
"Garlic Peri-Peri Sauce, 9.2 oz",LA,1
"Sparkling Natural Mineral Water, 25.3 oz",SF,1
"Garbanzo Beans, 24 oz",EB,1
"Fresh Tomato & Basil Sauce, 16 oz",SF,1
"Sparkling Water- Grapefruit, 8 pack",SF,1
Pinot Noir- Russian River Valley 2019 CA (21+),EB,1
"Sparkling Water- Passionfruit, 8 pack",SF,1
"French Green Lentils, 26 oz",EB,1
"Fire Roasted Gourmet Red Peppers, 12 oz",SF,1
"Fire Roasted Gourmet Red Peppers, 12 oz",EB,1
"Fig Preserves, 13 oz",LA,1
"Fig Gluten Free Sourdough Bread Loaf, 1 each",SF,1
"Spicy Blanco Cashew Queso, 10.8 oz",EB,1
"Spicy Blanco Cashew Queso, 10.8 oz",LA,1
"Giardinieria- Spicy, 32 oz",LA,1
"Sourdough Country Loaf, 1 each",SO,1
"Ginger Beer, 12.7 oz",SF,1
"Gluten-Free Red Curry Paste, 4 oz",LA,1
"Grapefruit Baking Soda Free Deodorant Stick, 1.8 oz",LA,1
"Graham Cracker Crumbs, 8 oz",SF,1
"Sliced Bamboo Shoots, 14 oz",SF,1
"Goodlight Unscented Tea Lights, 6 pack",EB,1
"Sliced Jalapeno Peppers, 16 oz",EB,1
"Sliced Jalapeno Peppers, 16 oz",SF,1
"Gochujang Fermented Chile Paste Concentrated, Medium Heat, 10 oz",EB,1
"Goat Gouda, 7 oz",EB,1
"Gluten-Free Sweet Red Chili Dipping Sauce, 6.5 oz",EB,1
"Smoked Salmon, 16 oz",SF,1
"Ginger Boost Kombucha, 16 oz",SF,1
"Solid Seaweed Conditioner, 1 each",LA,1
"Gluten-Free Premium Fish Sauce, 6.76 oz",SF,1
"Solid Seaweed Shampoo, 1 each",SF,1
"Gluten Free, Non-Dairy Artisan Flour Blend, 22 oz",SF,1
"Gluten Free Worcestershire Sauce, 8.5 oz",EB,1
"Sour Cherry Almond Coconut Yogurt, 1 each",LA,1
"Gluten Free Peanut Butter Chocolate Chip Cookie Sandwich, 2 ct",EB,1
"Ginger-Aid Ginger Chicken Broth, 16 oz",EB,1
"Ginger Peach Full-Leaf Black Tea, 4 oz",LA,1
"Spicy Blanco Cashew Queso, 10.8 oz",SF,1
"Spicy Garlic Original Pickles, 24 oz",EB,1
"Spicy Garlic Original Pickles, 24 oz",SF,1
"Strawberry Rose Living Vinegar, 12.7 oz",EB,1
"Everything Bagel Spice, 2.5 oz",SF,1
"Everything Bagel Spice, 2.5 oz",EB,1
"Encourage Aromatherapy Soap Bar, 1 each",LA,1
"Eco-Friendly and Natural Bamboo Toothbrush, 1 each",SF,1
"Eco-Friendly and Natural Bamboo Toothbrush, 1 each",EB,1
"Strawberry Lemonade, 32 oz",SF,1
"Eco Gift Wrap Co. Cactus Watercolor Everyday Gift Wrap, 1 each",SO,1
"Eco Gift Wrap Co. Cactus Watercolor Everyday Gift Wrap, 1 each",LA,1
"Earl Grey Tea Loose Leaf, 4 oz",EB,1
"Strawberry Rose Living Vinegar, 12.7 oz",LA,1
"Extra Gentle Shampoo- Citrus, 16 oz",EB,1
"Strawberry Rose Living Vinegar, 12.7 oz",SF,1
"Dusk Sunset Candle, 1 each",EB,1
"Dry Rub & Spice Blend #2 (Chicken & Seafood), 3.5 oz",SF,1
"Strawberry Soda, 12.5 oz",SF,1
"Dried Tart Cherries, 8 oz",LA,1
"Dried Lemon Slices, 1.9 oz",LA,1
"Strip Steak, 12oz",SF,1
"Strong Cold Brew Coffee, 32 oz",EB,1
"Dried Currants, 10 oz",SF,1
"Everything Puffed Kelp Chips, 3.5 oz",SF,1
"Extra Gentle Shampoo- Citrus, 16 oz",LA,1
"Spicy Harissa, 10oz",EB,1
"Spring Water, 16.9 oz",LA,1
"Spicy Harissa, 10oz",SF,1
Fiction Rosé- Central Coast 2020 CA (21+),SF,1
"Festivus Mix, 16 oz",LA,1
"Fall Harvest Extra Virgin Olive Oil, 16 oz",LA,1
"Spirulina, 6oz",LA,1
"Fall Harvest Extra Virgin Olive Oil, 16 oz",EB,1
"Falafel Mix, 16 oz",SF,1
"Spring Water, 1 liter",LA,1
"Spring Water, 1 liter",SF,1
"Squid Ink Tonnarelli Pasta, 16 oz",LA,1
"Face Cleanser, 3.8 oz",LA,1
"Squid Ink Tonnarelli Pasta, 16 oz",SF,1
"Falafel Mix, 16 oz",EB,1
"Fair Trade Powdered Sugar, 16 oz",SF,1
"Fair Trade Powdered Sugar, 16 oz",LA,1
"Face Wash, 2.5 oz",EB,1
"St Benoit Tcho Chocolate Pots de Creme, 1 each",SF,1
"St Benoit Vanilla Pots de Creme, 3.5 oz",LA,1
"Face Toner, 3.8 oz",EB,1
"Still Spring Water, 17 oz",LA,1
"Grapefruit Mint Body Soap, 4.5 oz",EB,1
"Grapefruit Mint Body Soap, 4.5 oz",LA,1
"Grapefruit Mint Body Soap, 4.5 oz",SF,1
"Jasmine Nutritious and Repairing Hair Mask, 9 oz",LA,1
"Kissable Lips Chapstick & Lip Balm, 1 each",LA,1
"Khoresh Ghormeh Sabzi- Herb & Bean Stew, 12 oz",LA,1
"Satin Devil's Food Layer Cake, 16 oz",LA,1
"Sauerkraut, 25 oz",EB,1
"Sauerkraut, 25 oz",LA,1
"Khoresh Gheimeh- Yellow Split Pea Stew, 12 oz",LA,1
"Jumbo Green Cardamom, 1.25 oz",SF,1
"Jumbo Green Cardamom, 1.25 oz",LA,1
"Jasmine Nutritious and Repairing Hair Mask, 9 oz",SF,1
"Jasmine Green Tea, 4 oz",EB,1
"Large Classic Cutting and Serving Board, 1 each",SF,1
"Jamaican Jerk Pepper Sauce, 8.5 oz",LA,1
"Italian Balsamic Vinegar, 17 oz",SF,1
"Italian Balsamic Vinegar, 17 oz",LA,1
"Sea Salt Truffle, 4.2 oz",EB,1
"Immunity Herbal Chicken Bone Broth, 16 oz",EB,1
"IlluminEyez Eye Cream, 0.5 oz",SF,1
"Seafood Spice Rub, 4 oz",SF,1
"House Napa Cabbage Vegan Kimchi, 16 oz",SF,1
"Seasonal Mix Flower Bouquet, 1 each",SF,1
"Kitchen Twine, 200 feet",SF,1
"Laundry Detergent Sheets- Fragrance Free, 60 sheets",SF,1
"Seasoned Rice Vinegar, 12 oz",SF,1
"Lavender Laundry Powder, 2 lb",EB,1
"Rubbed Sage Leaf, 0.6 oz",SF,1
"Lemon Ginger Tiny Bite Cookies, 8oz",SF,1
"Lemon Ginger Tiny Bite Cookies, 8oz",LA,1
"Lemon Curd, 13 oz",SF,1
"Lemon Curd, 13 oz",EB,1
"Lemon Artichoke Tapenade, 7 oz",SF,1
"Lemon Artichoke Tapenade, 7 oz",EB,1
Le Gris Rosé Zaer 2019 (21+),EB,1
"Lavender Oatmeal Hand Soap, 8 oz",EB,1
"Lavender Hemp Conditioner Bar, 2.5 oz",SF,1
"Salted Caramel Truffles, 4.2 oz",SF,1
"Lavender Fields Forever, Lavender Sea Salt, 4 oz",SF,1
"Lavender Deodorant Cream, 2.4 oz",EB,1
"Lavender Coconut Milk Shampoo Bar, 4.5 oz",SF,1
"Lavender Coconut Milk Shampoo Bar, 4.5 oz",EB,1
"Lavender Bath and Body Soap, 4 oz",EB,1
"Lava Pumice Stone, 1 each",SF,1
"Laundrybugs Eco Dryer Balls, 6 pack",SF,1
"Salted Caramel Pots de Creme, 3.5 oz",EB,1
"Salted Caramel Pots de Creme, 3.5 oz",LA,1
"Seasoned Rice Vinegar, 12 oz",LA,1
"Hot Sauce, 5 oz",SF,1
"Grass Fed Milk with Rice Crunch Chocolate Bar, 2.65 oz",EB,1
"Green Salsa, 16 oz",LA,1
"Ground Korintje Cinnamon, 1.5 oz",EB,1
"Shwarma Seasoning, 2 oz",EB,1
"Shwarma Seasoning, 2 oz",LA,1
"Shwarma Seasoning, 2 oz",SF,1
"Ground Coriander, 1 oz",SF,1
"Ground Allspice, 1.5 oz",LA,1
"Ground Allspice, 1.5 oz",EB,1
"Green Salsa, 16 oz",SF,1
"Silicone Menstrual Cup- Small, 1 each",LA,1
"Green Enchilada Sauce, 15 oz",SF,1
"Ground Pork, 1 lb",SF,1
"Simply Pesto Traditional Basil Pesto Sauce, 6.35 oz",LA,1
"Simply Pesto Traditional Basil Pesto Sauce, 6.35 oz",SF,1
"Green Enchilada Sauce, 15 oz",EB,1
"Sisal Kitchen Brush- Refill Head, 1 each",SO,1
"Sisal Multipurpose Hand Brush, 1 each",SF,1
"Grass Fed Milk with Salted Almonds Chocolate Bar, 2.65 oz",SF,1
"Grass Fed Milk with Salted Almonds Chocolate Bar, 2.65 oz",EB,1
"Grass Fed Milk with Rice Crunch Chocolate Bar, 2.65 oz",SF,1
"Skittles, 13 oz",LA,1
"Ground Nutmeg, 1.5 oz",EB,1
"Ground Turmeric Root, 1.5 oz",SF,1
"Hot Mango Pickle, 10.6 oz",EB,1
"Hearts of Palm, 14 oz",SF,1
"Hot Italian Sausage, 4 count",EB,1
"Hot Curry Hummus, 9 oz",SF,1
"Honey Ginger Syrup, 4 oz",SF,1
"Honey Almond Nougat Chocolate Bar, 6.35",SF,1
"Hominy, 30 oz",SF,1
"Hibiscus Flower, 2.2 oz",EB,1
"Herb and Toma Cheese Danish, 1 each",LA,1
Heirloom Blend Dry Cider (21+),EB,1
"Heavy Whipping Cream, 1 pint",SO,1
"Hearts of Palm, 14 oz",EB,1
"Gunpowder Green Tea Loose Leaf, 4 oz",EB,1
"Shea and Coco Soap, 1 each",SF,1
"Sherry Cooking Wine, 16 oz",EB,1
"Sherry Cooking Wine, 16 oz",LA,1
"Sherry Cooking Wine, 16 oz",SF,1
"Hand Sanitizer, 16 oz",SF,1
"Hand Sanitizer, 16 oz",LA,1
"Hand Sanitizer, 16 oz",EB,1
"Ham and Cheese Croissant, 1 each",LA,1
"Gunpowder Green Tea Loose Leaf, 4 oz",LA,1
"00 Flour, 21 oz",EB,1
