Order ID,Market,Date,Status,Customer,City,Zipcode,Revenue,Order Value,Order Count,Balance
LA-2309,LA,2022-02-27 0:00:00,fulfilled,Customer 216,"Lawndale, CA, USA",90260,75,75,1,0
EB-2852,EB,2022-02-27 0:00:00,fulfilled,Customer 215,"Berkeley, CA, USA",94703,183,183,1,-5
SF-2648,SF,2022-02-27 0:00:00,fulfilled,Customer 218,"San Francisco, CA, USA",94131,58,58,1,0
SF-2647,SF,2022-02-27 0:00:00,fulfilled,Customer 219,"San Francisco, CA, USA",94129,50,50,1,-15
EB-2851,EB,2022-02-27 0:00:00,fulfilled,Customer 220,"Oakland, CA, USA",94608,76,76,1,-2
EB-2850,EB,2022-02-27 0:00:00,fulfilled,Customer 506,"Oakland, CA, USA",94608,59,59,1,-3
EB-2849,EB,2022-02-27 0:00:00,started,Customer 221,"Emeryville, CA, USA",94608,244,244,1,-19
LA-2308,LA,2022-02-27 0:00:00,fulfilled,Customer 222,"Santa Monica, CA, USA",90403,146,146,1,0
EB-2848,EB,2022-02-27 0:00:00,fulfilled,Customer 223,"Berkeley, CA, USA",94707,130,130,1,-12
LA-2307,LA,2022-02-27 0:00:00,fulfilled,Customer 224,"Los Angeles, CA, USA",90069,113,113,1,0
LA-2306,LA,2022-02-27 0:00:00,fulfilled,Customer 4,"Los Angeles, CA, USA",90019,52,52,1,0
LA-2305,LA,2022-02-27 0:00:00,fulfilled,Customer 226,"Pacific Palisades, CA, USA",90272,67,67,1,0
EB-2847,EB,2022-02-27 0:00:00,started,Customer 227,"Alameda, CA, USA",94501,166,166,1,-62
SF-2646,SF,2022-02-27 0:00:00,fulfilled,Customer 577,"San Francisco, CA, USA",94110,142,142,1,-27
SF-2645,SF,2022-02-27 0:00:00,fulfilled,Customer 228,"San Francisco, CA, USA",94108,216,216,1,-16
SF-2644,SF,2022-02-27 0:00:00,fulfilled,Customer 229,"San Francisco, CA, USA",94131,56,56,1,0
EB-2846,EB,2022-02-27 0:00:00,fulfilled,Customer 230,"El Cerrito, CA, USA",94530,93,93,1,-3
EB-2845,EB,2022-02-27 0:00:00,fulfilled,Customer 1729,"Castro Valley, CA, USA",94546,117,117,1,-4
EB-2844,EB,2022-02-27 0:00:00,fulfilled,Customer 231,"Oakland, CA, USA",94610,50,50,1,0
SF-2643,SF,2022-02-27 0:00:00,fulfilled,Customer 1192,"San Francisco, CA, USA",94131,41,41,1,-1
SF-2642,SF,2022-02-27 0:00:00,fulfilled,Customer 232,"San Franciso, CA, USA",94115,110,110,1,-11
SF-2641,SF,2022-02-27 0:00:00,fulfilled,Customer 233,"San Francisco, CA, USA",94118,116,116,1,-1
LA-2304,LA,2022-02-27 0:00:00,fulfilled,Customer 234,"Los Angeles, CA, USA",90034,33,33,1,0
EB-2843,EB,2022-02-27 0:00:00,fulfilled,Customer 1255,"Albany, CA, USA",94706,29,29,1,-6
LA-2303,LA,2022-02-27 0:00:00,fulfilled,Customer 235,"Santa Monica, CA, USA",90403,72,72,1,0
SF-2640,SF,2022-02-27 0:00:00,fulfilled,Customer 12,"San Francisco, CA, USA",94117,53,53,1,0
SF-2639,SF,2022-02-27 0:00:00,fulfilled,Customer 236,"San Francisco, CA, USA",94133,36,36,1,0
SF-2638,SF,2022-02-27 0:00:00,fulfilled,Customer 1466,"San Francisco, CA, USA",94129,88,88,1,-1
EB-2842,EB,2022-02-27 0:00:00,fulfilled,Customer 237,"Alameda, CA, USA",94501,94,94,1,0
EB-2841,EB,2022-02-27 0:00:00,fulfilled,Customer 644,"Oakland, CA, USA",94605,107,107,1,-10
EB-2840,EB,2022-02-27 0:00:00,started,Customer 238,"Berkeley, CA, USA",94705,83,83,1,0
EB-2839,EB,2022-02-27 0:00:00,started,Customer 5,"Kensington, CA, USA",94707,38,38,1,-4
EB-2838,EB,2022-02-27 0:00:00,fulfilled,Customer 240,"Oakland, CA, USA",94603,86,86,1,0
LA-2302,LA,2022-02-27 0:00:00,fulfilled,Customer 241,"LOS ANGELES, CA, USA",90035,122,122,1,0
EB-2837,EB,2022-02-27 0:00:00,fulfilled,Customer 242,"Berkeley, CA, USA",94702,80,80,1,-9
EB-2836,EB,2022-02-27 0:00:00,fulfilled,Customer 1849,"Oakland, CA, USA",94603,68,68,1,-25
LA-2301,LA,2022-02-27 0:00:00,fulfilled,Customer 243,"Los Angeles, CA, USA",90018,28,28,1,0
EB-2835,EB,2022-02-27 0:00:00,fulfilled,Customer 244,"Alameda, CA, USA",94501,222,222,1,-3
SF-2637,SF,2022-02-27 0:00:00,fulfilled,Customer 245,"San Francisco, CA, USA",94103,90,90,1,0
SF-2636,SF,2022-02-27 0:00:00,started,Customer 246,"San Francisco, CA, USA",94117,71,71,1,0
LA-2300,LA,2022-02-27 0:00:00,fulfilled,Customer 21,"Los Angeles, CA, USA",90068,85,85,1,0
LA-2299,LA,2022-02-27 0:00:00,fulfilled,Customer 248,"Los Angeles, CA, USA",90027,129,129,1,0
EB-2834,EB,2022-02-27 0:00:00,fulfilled,Customer 249,"Berkeley, CA, USA",94710,91,91,1,-4
LA-2298,LA,2022-02-27 0:00:00,fulfilled,Customer 250,"Los Angeles, CA, USA",91423,49,49,1,0
LA-2297,LA,2022-02-27 0:00:00,fulfilled,Customer 251,"Los Angeles, CA, USA",90048,47,47,1,0
EB-2833,EB,2022-02-27 0:00:00,fulfilled,Customer 252,"Emeryville, CA, USA",94608,29,29,1,-5
LA-2296,LA,2022-02-27 0:00:00,fulfilled,Customer 253,"Los Angeles, CA, USA",90015,59,59,1,0
LA-2295,LA,2022-02-27 0:00:00,fulfilled,Customer 254,"Los Angeles, CA, USA",90066,126,126,1,0
SF-2635,SF,2022-02-27 0:00:00,fulfilled,Customer 255,"San Francisco, CA, USA",94114,94,94,1,0
SF-2634,SF,2022-02-26 0:00:00,fulfilled,Customer 256,"San Francisco, CA, USA",94117,67,67,1,-5
LA-2294,LA,2022-02-27 0:00:00,fulfilled,Customer 257,"Los Angeles, CA, USA",90034,52,52,1,0
EB-2832,EB,2022-02-26 0:00:00,started,Customer 19,"Oakland, CA, USA",94608,61,61,1,-15
LA-2293,LA,2022-02-27 0:00:00,fulfilled,Customer 259,"Los Angeles, CA, USA",90016,65,65,1,0
SF-2633,SF,2022-02-26 0:00:00,fulfilled,Customer 260,"San Francisco, CA, USA",94117,161,161,1,-12
EB-2831,EB,2022-02-27 0:00:00,fulfilled,Customer 261,"Oakland, CA, USA",94608,70,70,1,0
EB-2830,EB,2022-02-27 0:00:00,fulfilled,Customer 262,"EL CERRITO, CA, USA",94530,63,63,1,0
LA-2292,LA,2022-02-27 0:00:00,fulfilled,Customer 263,"Los Angeles, CA, USA",90036,55,55,1,0
EB-2829,EB,2022-02-26 0:00:00,fulfilled,Customer 107,"Oakland, CA, USA",94611,34,34,1,-11
SF-2632,SF,2022-02-27 0:00:00,fulfilled,Customer 265,"San Francisco, CA, USA",94107,24,24,1,0
SF-2631,SF,2022-02-27 0:00:00,fulfilled,Customer 266,"San Francisco, CA, USA",94110,75,75,1,-6
EB-2828,EB,2022-02-27 0:00:00,fulfilled,Customer 267,"Castro Valley, CA, USA",94546,92,92,1,-18
SF-2630,SF,2022-02-27 0:00:00,fulfilled,Customer 268,"San Francisco, CA, USA",94110,79,79,1,-9
EB-2827,EB,2022-02-27 0:00:00,fulfilled,Customer 269,"El Cerrito, CA, USA",94530,124,124,1,0
EB-2826,EB,2022-02-27 0:00:00,fulfilled,Customer 270,"Oakland, CA, USA",94608,92,92,1,0
EB-2825,EB,2022-02-26 0:00:00,fulfilled,Customer 51,"Oakland, CA, USA",94608,103,103,1,-21
EB-2824,EB,2022-02-26 0:00:00,fulfilled,Customer 272,"Berkeley, CA, USA",94710,132,132,1,0
EB-2823,EB,2022-02-27 0:00:00,fulfilled,Customer 273,"Oakland, CA, USA",94610,144,144,1,0
LA-2291,LA,2022-02-27 0:00:00,fulfilled,Customer 274,"Marina del Rey, CA, USA",90292,137,137,1,0
LA-2290,LA,2022-02-26 0:00:00,fulfilled,Customer 275,"Los Angeles, CA, USA",90066,84,84,1,0
EB-2822,EB,2022-02-26 0:00:00,fulfilled,Customer 276,"Oakland, CA, USA",94602,99,99,1,0
LA-2289,LA,2022-02-26 0:00:00,fulfilled,Customer 277,"Los Angeles, CA, USA",90016,147,147,1,0
EB-2821,EB,2022-02-26 0:00:00,fulfilled,Customer 278,"Richmond, CA, USA",94805,52,52,1,0
EB-2820,EB,2022-02-26 0:00:00,fulfilled,Customer 279,"Berkeley, CA, USA",94705,108,108,1,0
LA-2288,LA,2022-02-26 0:00:00,fulfilled,Customer 280,"Los Angeles, CA, USA",90029,81,81,1,0
LA-2287,LA,2022-02-26 0:00:00,started,Customer 281,"Los Angeles, CA, USA",90026,57,57,1,-10
EB-2819,EB,2022-02-26 0:00:00,fulfilled,Customer 282,"Oakland, CA, USA",94610,170,170,1,-1
EB-2818,EB,2022-02-26 0:00:00,fulfilled,Customer 283,"Emeryville, CA, USA",94608,53,53,1,0
LA-2286,LA,2022-02-26 0:00:00,fulfilled,Customer 284,"Los Angeles, CA, USA",90008,187,187,1,0
LA-2285,LA,2022-02-26 0:00:00,fulfilled,Customer 285,"Los Angeles, CA, USA",90068,81,81,1,0
SF-2629,SF,2022-02-26 0:00:00,fulfilled,Customer 286,"San Francisco, CA, USA",94107,237,237,1,-11
EB-2817,EB,2022-02-26 0:00:00,fulfilled,Customer 287,"Alameda, CA, USA",94501,133,133,1,0
SF-2628,SF,2022-02-26 0:00:00,fulfilled,Customer 288,"San Francisco, CA, USA",94110,47,47,1,0
EB-2816,EB,2022-02-26 0:00:00,started,Customer 289,"Oakland, CA, USA",94607,46,46,1,-1
LA-2284,LA,2022-02-26 0:00:00,fulfilled,Customer 290,"Los Angeles, CA, USA",90034,38,38,1,0
SF-2627,SF,2022-02-26 0:00:00,fulfilled,Customer 291,"San Francisco, CA, USA",94109,26,26,1,0
EB-2815,EB,2022-02-26 0:00:00,fulfilled,Customer 292,"Oakland, CA, USA",94621,20,20,1,-5
LA-2283,LA,2022-02-26 0:00:00,unfulfilled,Customer 293,"Los Angeles, CA, USA",90026,0,0,1,0
SF-2626,SF,2022-02-26 0:00:00,fulfilled,Customer 731,"San Francisco, CA, USA",94111,147,147,1,0
SF-2625,SF,2022-02-26 0:00:00,fulfilled,Customer 294,"San Francisco, CA, USA",94131,200,200,1,0
EB-2814,EB,2022-02-26 0:00:00,fulfilled,Customer 295,"Oakland, CA, USA",94609,187,187,1,0
SF-2624,SF,2022-02-26 0:00:00,fulfilled,Customer 296,"San Francisco, CA, USA",94107,97,97,1,0
LA-2282,LA,2022-02-26 0:00:00,unfulfilled,Customer 293,"Los Angeles, CA, USA",90026,0,0,1,0
EB-2813,EB,2022-02-26 0:00:00,fulfilled,Customer 292,"Oakland, CA, USA",94621,34,34,1,0
EB-2812,EB,2022-02-26 0:00:00,fulfilled,Customer 299,"Oakland, CA, USA",94602,90,90,1,-3
EB-2811,EB,2022-02-26 0:00:00,fulfilled,Customer 300,"Richmond, CA, USA",94804,77,77,1,0
LA-2281,LA,2022-02-26 0:00:00,fulfilled,Customer 301,"Los Angeles, CA, USA",90029,120,120,1,0
EB-2810,EB,2022-02-26 0:00:00,started,Customer 302,"Richmond, CA, USA",94804,84,84,1,-13
LA-2280,LA,2022-02-26 0:00:00,fulfilled,Customer 303,"Los Angeles, CA, USA",90019,39,39,1,0
LA-2279,LA,2022-02-26 0:00:00,fulfilled,Customer 304,"Manhattan Beach, CA, USA",90266,70,70,1,0
LA-2278,LA,2022-02-26 0:00:00,fulfilled,Customer 117,"LOS ANGELES, CA, USA",90066,101,101,1,0
SF-2623,SF,2022-02-26 0:00:00,started,Customer 306,"San Francisco, CA, USA",94131,54,54,1,-5
SF-2622,SF,2022-02-26 0:00:00,fulfilled,Customer 307,"SF, CA, USA",94110,91,91,1,0
EB-2809,EB,2022-02-26 0:00:00,fulfilled,Customer 308,"Oakland, CA, USA",94609,95,95,1,0
EB-2808,EB,2022-02-26 0:00:00,fulfilled,Customer 309,"Alameda, CA, USA",94501,50,50,1,0
EB-2807,EB,2022-02-26 0:00:00,fulfilled,Customer 310,"Crockett, CA, USA",94525,70,70,1,-3
LA-2277,LA,2022-02-26 0:00:00,fulfilled,Customer 311,"Los Angeles, CA, USA",90026,254,254,1,-7
SF-2621,SF,2022-02-26 0:00:00,fulfilled,Customer 312,"San Francisco, CA, USA",94114,44,44,1,0
EB-2806,EB,2022-02-26 0:00:00,fulfilled,Customer 313,"OAKLAND, CA, USA",94618,77,77,1,-4
SF-2620,SF,2022-02-26 0:00:00,fulfilled,Customer 314,"San Francisco, CA, USA",94110,127,127,1,0
SF-2619,SF,2022-02-26 0:00:00,fulfilled,Customer 49,"San Francisco, CA, USA",94110,86,86,1,0
SF-2618,SF,2022-02-26 0:00:00,fulfilled,Customer 315,"San Francisco, CA, USA",94114,74,74,1,-3
SF-2617,SF,2022-02-26 0:00:00,fulfilled,Customer 1096,"San Francisco, CA, USA",94131,63,63,1,0
LA-2276,LA,2022-02-26 0:00:00,fulfilled,Customer 316,"Los Angeles, CA, USA",90230,33,33,1,0
SF-2616,SF,2022-02-26 0:00:00,fulfilled,Customer 1803,"San Francisco, CA, USA",94102,64,64,1,0
EB-2805,EB,2022-02-26 0:00:00,fulfilled,Customer 317,"OAKLAND, CA, USA",94611,94,94,1,0
LA-2275,LA,2022-02-26 0:00:00,fulfilled,Customer 819,"HAWTHORNE, CA, USA",90250,23,23,1,0
LA-2274,LA,2022-02-26 0:00:00,fulfilled,Customer 11,"Santa Monica, CA, USA",90402,85,85,1,0
EB-2804,EB,2022-02-26 0:00:00,fulfilled,Customer 21,"Orinda, CA, USA",94563,65,65,1,0
LA-2273,LA,2022-02-26 0:00:00,fulfilled,Customer 320,"Los Angeles, CA, USA",90004,194,194,1,0
SF-2615,SF,2022-02-26 0:00:00,fulfilled,Customer 321,"San Francisco, CA, USA",94121,167,167,1,-3
EB-2803,EB,2022-02-26 0:00:00,fulfilled,Customer 322,"Oakland, CA, USA",94608,69,69,1,0
SF-2614,SF,2022-02-26 0:00:00,fulfilled,Customer 2013,"San Francisco, CA, USA",94114,89,89,1,-4
EB-2802,EB,2022-02-26 0:00:00,fulfilled,Customer 79,"Oakland, CA, USA",94609,25,25,1,0
EB-2801,EB,2022-02-26 0:00:00,fulfilled,Customer 324,"Oakland, CA, USA",94611,189,189,1,0
EB-2800,EB,2022-02-26 0:00:00,fulfilled,Customer 171,"El Sobrante, CA, USA",94803,163,163,1,0
LA-2272,LA,2022-02-26 0:00:00,fulfilled,Customer 212,"Los Angeles, CA, USA",90045,81,81,1,0
EB-2799,EB,2022-02-26 0:00:00,fulfilled,Customer 327,"Oakland, CA, USA",94605,34,34,1,0
SF-2613,SF,2022-02-26 0:00:00,fulfilled, Customer 1004,"San Francisco, CA, USA",94115,113,113,1,0
EB-2798,EB,2022-02-25 0:00:00,fulfilled,Customer 21,"Alameda, CA, USA",94501,138,138,1,-21
SF-2612,SF,2022-02-25 0:00:00,fulfilled,Customer 329,"San Francisco, CA, USA",94122,27,27,1,-27
SF-2611,SF,2022-02-25 0:00:00,fulfilled,Customer 330,"San Francisco, CA, USA",94109,71,71,1,-31
SF-2610,SF,2022-02-26 0:00:00,fulfilled,Customer 127,"San Francisco, CA, USA",94117,14,14,1,0
EB-2797,EB,2022-02-25 0:00:00,fulfilled,Customer 332,"Oakland, CA, USA",94602,61,61,1,-5
LA-2271,LA,2022-02-26 0:00:00,fulfilled,Customer 333,"Santa Monica, CA, USA",90405,142,142,1,0
SF-2609,SF,2022-02-26 0:00:00,fulfilled,Customer 334,"San Francisco, CA, USA",94131,135,135,1,0
EB-2796,EB,2022-02-26 0:00:00,fulfilled,Customer 335,"Alameda, CA, USA",94501,81,81,1,0
LA-2270,LA,2022-02-26 0:00:00,fulfilled,Customer 336,"Los Angeles, CA, USA",90043,105,105,1,0
EB-2795,EB,2022-02-26 0:00:00,fulfilled,Customer 337,"Oakland, CA, USA",94618,60,60,1,0
LA-2269,LA,2022-02-26 0:00:00,fulfilled,Customer 338,"Culver City, CA, USA",90232,62,62,1,0
LA-2268,LA,2022-02-26 0:00:00,fulfilled,Customer 251,"Los Angeles, CA, USA",90048,39,39,1,0
EB-2794,EB,2022-02-25 0:00:00,fulfilled,Customer 107,"Oakland, CA, USA",94611,99,99,1,-3
EB-2793,EB,2022-02-26 0:00:00,fulfilled,Customer 341,"Albany, CA, USA",94706,40,40,1,0
LA-2267,LA,2022-02-26 0:00:00,fulfilled,Customer 1299,"Los Angeles, CA, USA",90024,40,40,1,0
LA-2266,LA,2022-02-25 0:00:00,fulfilled,Customer 342,"Los Angeles, CA, USA",90066,66,66,1,6
LA-2265,LA,2022-02-26 0:00:00,fulfilled,Customer 1961,"Los Angeles, CA, USA",90047,29,29,1,0
EB-2792,EB,2022-02-25 0:00:00,fulfilled,Customer 343,"Berkeley, CA, USA",94702,88,88,1,0
EB-2791,EB,2022-02-26 0:00:00,fulfilled,Customer 344,"Piedmont, CA, USA",94610,170,170,1,-31
EB-2790,EB,2022-02-25 0:00:00,fulfilled,Customer 21,"Berkeley, CA, USA",94710,251,251,1,-28
SF-2608,SF,2022-02-25 0:00:00,fulfilled,Customer 346,"San Francisco, CA, USA",94131,165,165,1,-8
SF-2607,SF,2022-02-25 0:00:00,fulfilled,Customer 347,"San Francisco, CA, USA",94118,79,79,1,-11
EB-2789,EB,2022-02-25 0:00:00,fulfilled,Customer 348,"Rodeo, CA, USA",94572,28,28,1,0
LA-2264,LA,2022-02-25 0:00:00,fulfilled,Customer 68,"Sherman Oaks, CA, USA",91403,54,54,1,0
SF-2606,SF,2022-02-25 0:00:00,fulfilled,Customer 805,"San Francisco, CA, USA",94107,136,136,1,0
EB-2788,EB,2022-02-25 0:00:00,fulfilled,Customer 350,"Berkeley, CA, USA",94702,144,144,1,0
EB-2787,EB,2022-02-25 0:00:00,fulfilled,Customer 292,"Oakland, CA, USA",94621,46,46,1,0
LA-2263,LA,2022-02-25 0:00:00,fulfilled,Customer 351,"Los Angeles, CA, USA",90049,176,176,1,0
LA-2262,LA,2022-02-25 0:00:00,fulfilled,Customer 352,"Santa Monica, CA, USA",90405,136,136,1,0
EB-2786,EB,2022-02-25 0:00:00,fulfilled,Customer 353,"Berkeley, CA, USA",94710,52,52,1,0
LA-2261,LA,2022-02-25 0:00:00,fulfilled,Customer 354,"Manhattan Beach, CA, USA",90266,142,142,1,0
SF-2605,SF,2022-02-25 0:00:00,fulfilled,Customer 291,"San Francisco, CA, USA",94109,24,24,1,0
EB-2785,EB,2022-02-25 0:00:00,fulfilled,Customer 356,"Alameda, CA, USA",94501,37,37,1,-4
SF-2604,SF,2022-02-25 0:00:00,fulfilled,Customer 357,"SAN FRANCISCO, CA, USA",94110,27,27,1,0
LA-2260,LA,2022-02-25 0:00:00,fulfilled,Customer 358,"Los Angeles, CA, USA",90027,150,150,1,0
LA-2259,LA,2022-02-25 0:00:00,fulfilled,Customer 359,"Los Angeles, CA, USA",90026,54,54,1,0
EB-2784,EB,2022-02-25 0:00:00,fulfilled,Customer 754,"Kensington, CA, USA",94707,73,73,1,0
EB-2783,EB,2022-02-25 0:00:00,fulfilled,Customer 360,"Oakland, CA, USA",94605,96,96,1,0
LA-2258,LA,2022-02-25 0:00:00,fulfilled,Customer 672,"Los Angeles, CA, USA",90019,73,73,1,0
LA-2257,LA,2022-02-25 0:00:00,fulfilled,Customer 158,"Los Angeles, CA, USA",90027,61,61,1,0
LA-2256,LA,2022-02-25 0:00:00,fulfilled,Customer 6,"Los Angeles, CA, USA",90272,52,52,1,0
EB-2782,EB,2022-02-25 0:00:00,fulfilled,Customer 362,"Oakland, CA, USA",94607,76,76,1,-2
EB-2781,EB,2022-02-25 0:00:00,fulfilled,Customer 363,"BERKELEY, CA, USA",94710,184,184,1,-17
LA-2255,LA,2022-02-25 0:00:00,fulfilled,Customer 66,"LOS ANGELES, CA, USA",90046,47,47,1,0
EB-2780,EB,2022-02-25 0:00:00,fulfilled,Customer 252,"Emeryville, CA, USA",94608,35,35,1,0
SF-2603,SF,2022-02-25 0:00:00,fulfilled,Customer 366,"San Francisco, CA, USA",94114,28,28,1,0
EB-2779,EB,2022-02-25 0:00:00,fulfilled,Customer 14,"Alameda, CA, USA",94501,23,23,1,0
SF-2602,SF,2022-02-25 0:00:00,fulfilled,Customer 28,"San Francisco, CA, USA",94122,38,38,1,0
LA-2254,LA,2022-02-25 0:00:00,fulfilled,Customer 652,"Los Angeles, CA, USA",90004,87,87,1,0
LA-2253,LA,2022-02-25 0:00:00,fulfilled,Customer 369,"Pacific Palisades, CA, USA",90272,186,186,1,0
SF-2601,SF,2022-02-25 0:00:00,fulfilled,Customer 210,"SAN FRANCISCO, CA, USA",94107,105,105,1,-8
LA-2252,LA,2022-02-25 0:00:00,fulfilled,Customer 371,"LOS ANGELES, CA, USA",90034,187,187,1,0
SF-2600,SF,2022-02-25 0:00:00,fulfilled,Customer 372,"San Francisco, CA, USA",94109,106,106,1,0
LA-2251,LA,2022-02-25 0:00:00,fulfilled,Customer 373,"View Park, CA, USA",90043,68,68,1,1
EB-2778,EB,2022-02-25 0:00:00,fulfilled,Customer 374,"Berkeley, CA, USA",94702,145,145,1,0
LA-2250,LA,2022-02-25 0:00:00,fulfilled,Customer 375,"Los Angeles, CA, USA",90064,72,72,1,0
EB-2777,EB,2022-02-25 0:00:00,fulfilled,Customer 376,"Richmond, CA, USA",94801,190,190,1,-12
LA-2249,LA,2022-02-25 0:00:00,fulfilled,Customer 195,"Los Angeles, CA, USA",90068,45,45,1,0
EB-2776,EB,2022-02-24 0:00:00,fulfilled,Customer 378,"Berkeley, CA, USA",94708,52,52,1,0
LA-2248,LA,2022-02-25 0:00:00,fulfilled,Customer 379,"Los Angeles, CA, USA",90038,0,0,1,0
EB-2775,EB,2022-02-24 0:00:00,fulfilled,Customer 380,"Berkeley, CA, USA",94705,8,8,1,0
EB-2774,EB,2022-02-24 0:00:00,fulfilled,Customer 381,"Oakland, CA, USA",94608,25,25,1,-4
EB-2773,EB,2022-02-25 0:00:00,fulfilled,Customer 755,"Oakland, CA, USA",94609,65,65,1,0
EB-2772,EB,2022-02-24 0:00:00,fulfilled,Customer 382,"El Cerrito, CA, USA",94530,129,129,1,-14
EB-2771,EB,2022-02-24 0:00:00,fulfilled,Customer 270,"Oakland, CA, USA",94608,95,95,1,-10
SF-2599,SF,2022-02-24 0:00:00,fulfilled,Customer 384,"San Francisco, CA, USA",94122,21,21,1,0
LA-2247,LA,2022-02-25 0:00:00,fulfilled,Customer 1,"Los Angeles, CA, USA",90272,129,129,1,0
LA-2246,LA,2022-02-24 0:00:00,fulfilled,Customer 386,"Los Angeles, CA, USA",90046,69,69,1,-4
EB-2770,EB,2022-02-24 0:00:00,fulfilled,Customer 1541,"Delivering from Zero East Bay, CA, USA",94710,32,32,1,0
LA-2245,LA,2022-02-24 0:00:00,fulfilled,Customer 387,"Los Angeles, CA, USA",90034,38,38,1,0
LA-2244,LA,2022-02-25 0:00:00,fulfilled,Customer 1320,"LOS ANGELES, CA, USA",90034,204,204,1,0
SF-2598,SF,2022-02-24 0:00:00,fulfilled,Customer 268,"San Francisco, CA, USA",94110,52,52,1,0
LA-2243,LA,2022-02-25 0:00:00,fulfilled,Customer 1120,"Los Angeles, CA, USA",90035,33,33,1,0
SF-2597,SF,2022-02-25 0:00:00,fulfilled,Customer 389,"San Francisco, CA, USA",94114,39,39,1,0
LA-2242,LA,2022-02-25 0:00:00,fulfilled,Customer 16,"Los Angeles, CA, USA",90094,73,73,1,0
EB-2769,EB,2022-02-24 0:00:00,fulfilled,Customer 26,"San Leandro, CA, USA",94577,122,122,1,-22
EB-2768,EB,2022-02-25 0:00:00,fulfilled,Customer 168,"Oakland, CA, USA",94602,52,52,1,-14
SF-2596,SF,2022-02-24 0:00:00,fulfilled,Customer 393,"San Francisco, CA, USA",94121,116,116,1,-10
SF-2595,SF,2022-02-24 0:00:00,fulfilled,Customer 394,"San Francisco, CA, USA",94121,89,89,1,0
SF-2594,SF,2022-02-24 0:00:00,fulfilled,Customer 395,"San Francisco, CA, USA",94123,113,113,1,-5
EB-2767,EB,2022-02-24 0:00:00,fulfilled,Customer 126,"El Cerrito, CA, USA",94530,119,119,1,0
LA-2241,LA,2022-02-24 0:00:00,fulfilled,Customer 397,"Los Angeles, CA, USA",90062,127,127,1,0
SF-2593,SF,2022-02-24 0:00:00,fulfilled,Customer 110,"San Francisco, CA, USA",94133,49,49,1,0
EB-2766,EB,2022-02-24 0:00:00,fulfilled,Customer 33,"El Cerrito, CA, USA",94530,88,88,1,0
SF-2592,SF,2022-02-24 0:00:00,started,Customer 90,"San Francisco, CA, USA",94118,46,46,1,-4
LA-2240,LA,2022-02-24 0:00:00,started,Customer 401,"Los Angeles, CA, USA",90014,87,87,1,0
SF-2591,SF,2022-02-24 0:00:00,fulfilled,Customer 113,"San Francisco, CA, USA",94110,61,61,1,0
LA-2239,LA,2022-02-24 0:00:00,fulfilled,Customer 403,"Los Angeles, CA, USA",90027,85,85,1,0
EB-2765,EB,2022-02-24 0:00:00,fulfilled,Customer 53,"San Lorenzo, CA, USA",94580,57,57,1,0
SF-2590,SF,2022-02-24 0:00:00,fulfilled,Customer 405,"San Francisco, CA, USA",94114,108,108,1,0
EB-2764,EB,2022-02-24 0:00:00,started,Customer 406,"Richmond, CA, USA",94804,52,52,1,-4
EB-2763,EB,2022-02-24 0:00:00,fulfilled,Customer 407,"Berkeley, CA, USA",94705,29,29,1,0
SF-2589,SF,2022-02-24 0:00:00,fulfilled,Customer 408,"San Francisco, CA, USA",94110,105,105,1,0
LA-2238,LA,2022-02-24 0:00:00,started,Customer 409,"Los Angeles, CA, USA",90026,153,153,1,0
SF-2588,SF,2022-02-24 0:00:00,fulfilled,Customer 133,"SAN FRANCISCO, CA, USA",94131,99,99,1,0
EB-2762,EB,2022-02-24 0:00:00,fulfilled,Customer 94,"Alameda, CA, USA",94502,46,46,1,0
EB-2761,EB,2022-02-24 0:00:00,fulfilled,Customer 412,"El Cerrito, CA, USA",94530,31,31,1,-6
EB-2760,EB,2022-02-24 0:00:00,fulfilled,Customer 413,"Piedmont, CA, USA",94611,391,391,1,-4
SF-2587,SF,2022-02-24 0:00:00,fulfilled,Customer 533,"San Francisco, CA, USA",94102,82,82,1,-14
EB-2759,EB,2022-02-24 0:00:00,fulfilled,Customer 414,"Kensington, CA, USA",94708,58,58,1,0
EB-2758,EB,2022-02-24 0:00:00,fulfilled,Customer 17,"Oakland, CA, USA",94605,101,101,1,-9
LA-2237,LA,2022-02-24 0:00:00,fulfilled,Customer 10,"West Hollywood, CA, USA",90069,21,21,1,0
LA-2236,LA,2022-02-24 0:00:00,fulfilled,Customer 417,"Los Angeles, CA, USA",90024,109,109,1,0
EB-2757,EB,2022-02-24 0:00:00,fulfilled,Customer 418,"Oakland, CA, USA",94606,40,40,1,0
SF-2586,SF,2022-02-24 0:00:00,fulfilled,Customer 419,"San Francisco, CA, USA",94117,25,25,1,-9
SF-2585,SF,2022-02-24 0:00:00,fulfilled,Customer 419,"San Francisco, CA, USA",94117,48,48,1,0
EB-2756,EB,2022-02-24 0:00:00,fulfilled,Customer 420,"Alameda, CA, USA",94501,94,94,1,0
LA-2235,LA,2022-02-24 0:00:00,started,Customer 421,"Los Angeles, CA, USA",90029,73,73,1,0
EB-2755,EB,2022-02-24 0:00:00,fulfilled,Customer 422,"Oakland, CA, USA",94606,75,75,1,-7
EB-2754,EB,2022-02-24 0:00:00,fulfilled,Customer 122,"Oakland, CA, USA",94610,109,109,1,0
